ID_Number,Displacement
10535,15.7999
10536,17.5454
10539,17.2524
10541,14.6431
10542,17.0646
10544,15.6164
10545,17.8505
10547,15.0632
10548,17.2881
10549,16.019
10550,16.8849
10552,13.6709
10554,14.2261
10556,16.4574
10558,15.6881
10560,14.1608
10563,14.9092
10565,15.2028
10568,18.1606
10570,18.5493
10574,13.4576
10582,13.8493
10585,15.494
10590,16.9132
10599,14.7035
10605,15.2983
10615,16.2427
10618,17.1704
10619,14.9268
10620,17.537
10622,17.2908
10623,15.432
10624,16.9492
10626,17.3207
10630,17.5494
10631,15.3459
10635,16.4617
10636,17.9529
10638,17.0476
10639,16.1795
10641,17.3558
10642,17.6893
10643,16.4511
10646,17.1962
10649,17.6536
10650,17.5919
10651,14.5912
10653,17.9315
10654,17.253
10655,16.7612
10657,17.2593
10661,16.6264
10662,17.7622
10663,15.1163
10666,17.6251
10672,15.0214
10673,17.9397
10674,17.8577
10677,17.9794
10678,18.4084
10681,17.3756
10683,17.0413
10684,14.7173
10685,17.3703
10687,17.1769
10688,16.7997
10690,17.1596
10691,16.9408
10692,15.8894
10696,18.2084
10700,17.4729
10701,15.3999
10703,17.0589
10704,15.9241
10705,17.089
10706,18.5631
10707,14.069
10710,15.8756
10712,18.5384
10713,17.2937
10716,17.3001
10720,17.5006
10723,17.6286
10724,17.3508
10727,17.6188
10731,17.238
10733,17.2239
10734,18.7243
10737,15.3377
10739,17.134
10740,15.9978
10741,17.0902
10742,18.3981
10744,17.4019
10745,14.281
10746,17.2102
10747,16.4181
10748,17.8121
10749,16.1112
10752,17.381
10753,16.431
10754,16.7015
10756,18.5533
10758,17.295
10759,15.475
10761,15.5729
10764,14.9123
10765,18.3875
10767,17.6851
10769,17.3964
10772,15.3826
10778,17.385
10781,17.7301
10782,18.3077
10785,17.4011
10788,15.1595
10792,17.2865
10793,17.4748
10795,18.3494
10797,17.007
10801,18.3536
10802,17.4395
10806,17.185
10808,15.4645
10809,17.7874
10810,15.1141
10812,18.3465
10813,17.3963
10814,18.0183
10815,14.4418
10816,18.3713
10817,18.7536
10820,18.5079
10821,18.1771
10823,18.4352
10825,17.0664
10827,14.5314
10828,16.7807
10829,14.6444
10831,17.2276
10832,15.1032
10834,18.1202
10835,15.3876
10836,17.2087
10837,15.2587
10838,16.9305
10840,17.234
10841,16.5471
10842,18.4369
10843,16.8649
10845,17.1285
10846,17.1426
10848,16.8454
10849,16.7484
10854,15.4405
10855,17.3663
10859,17.0758
10860,15.4204
10861,17.4094
10863,17.1287
10865,17.3215
10867,17.7575
10869,17.2196
10870,15.3214
10871,17.3943
10873,17.1113
10874,15.3866
10875,17.0921
10877,17.7655
10879,17.291
10881,17.0636
10883,16.9362
10885,17.393
10887,16.9823
10889,16.9767
10891,17.117
10896,16.6575
10898,16.792
10899,18.0422
10901,17.0604
10903,17.1388
10907,15.0392
10910,12.9946
10921,16.4466
10926,17.9724
10927,16.4397
10936,16.944
10937,17.3678
10939,13.2415
10940,17.206
10941,17.19
10945,15.1515
10946,17.5971
10951,17.2558
10952,16.8705
10954,16.9572
10955,17.75
10957,17.2151
10958,17.2032
10959,16.6406
10960,18.475
10962,17.1786
10963,17.3662
10964,12.6783
10967,17.5738
10968,17.0627
10969,16.2347
10970,16.0185
10973,16.9708
10976,16.9798
10977,17.1089
10978,17.9325
10980,15.2121
10981,16.8903
10982,16.9377
10986,18.749
10987,17.0055
10988,15.4617
10990,17.192
10992,17.953
10993,16.3431
10994,17.0068
10995,17.6547
10996,15.1754
10997,18.234
11000,4.64109999999999
11001,15.0937
11005,15.3117
11007,15.392
11009,17.3318
11010,17.8244
11013,17.0077
11017,14.4479
11018,17.8273
11024,18.2557
11025,17.6767
11026,17.8973
11027,16.264
11028,18.2696
11029,18.38
11031,17.8542
11032,15.0874
11035,17.0425
11038,17.9658
11044,16.9481
11045,18.5867
11046,14.2521
11047,18.3844
11052,17.5181
11054,16.7247
11057,18.6009
11058,14.974
11060,16.2648
11061,18.648
11065,17.9132
11066,17.2047
11070,19.2311
11071,13.1758
11073,17.8994
11074,18.4621
11076,18.2373
11078,13.2046
11079,17.8843
11081,19.3266
11083,13.952
11084,15.0716
11086,16.5879
11087,13.7815
11088,18.3265
11089,18.846
11092,17.9111
11093,17.5002
11094,14.2413
11096,15.5483
11097,18.6367
11098,17.7946
11099,15.6163
11100,18.6159
11101,18.5334
11103,17.9141
11104,18.2888
11108,10.2334
11110,18.2433
11114,15.8372
11115,18.1212
11118,15.4046
11120,15.3115
11123,16.4688
11124,5.90640000000002
11125,15.4192
11127,15.4258
11129,18.5789
11132,16.9848
11133,13.8389
11134,18.5026
11135,15.7227
11137,18.9478
11139,16.4448
11142,18.5419
11143,15.2956
11148,18.5686
11149,15.4708
11154,14.9595
11156,18.4169
11159,16.3076
11160,15.1964
11165,17.8569
11168,14.4005
11174,16.5671
11175,18.4277
11179,17.5416
11181,16.1754
11182,18.8462
11186,16.6828
11187,15.5299
11188,17.7367
11189,18.5293
11191,16.6748
11192,15.361
11194,15.5443
11199,15.3303
11201,7.49539999999999
11205,18.522
11221,18.5285
11222,16.5818
11225,16.1074
11226,17.8211
11227,15.701
11228,18.2908
11230,15.3705
11231,18.2933
11233,15.7608
11249,14.7465
11254,15.7999
11256,16.0716
11257,17.0333
11258,18.2948
11260,18.2382
11271,14.509
11274,18.3536
11276,18.227
11278,16.7072
11280,18.649
11281,17.2132
11283,15.5342
11284,6.53869999999998
11285,16.6339
11286,15.8164
11288,16.4679
11289,10.6301
11292,16.4021
11293,17.4043
11294,18.2536
11295,16.017
11299,17.9567
11300,17.1636
11302,18.3531
11308,15.0742
11312,18.6153
11314,17.836
11315,17.901
11316,16.5571
11318,15.7093
11320,18.4946
11325,17.814
11326,18.2932
11327,15.2038
11328,16.856
11329,15.8835
11330,18.5016
11331,18.022
11337,9.22899999999998
11342,15.8777
11344,16.8751
11346,18.209
11352,16.8743
11357,17.0966
11360,18.4583
11361,17.1204
11364,17.1323
11367,15.9024
11368,16.4467
11369,17.3045
11370,18.9946
11371,18.6006
11372,17.559
11373,17.2077
11374,16.4526
11375,17.1473
11376,17.4569
11377,18.0276
11378,16.9042
11379,14.7386
11380,17.6107
11381,18.0001
11382,15.4089
11383,17.1333
11386,16.3488
11389,17.427
11390,18.1247
11391,15.052
11392,17.1529
11393,15.4437
11398,17.0932
11401,16.0304
11402,17.1508
11403,16.3112
11405,18.215
11408,16.762
11409,17.4176
11411,17.6742
11412,17.327
11414,16.9411
11417,17.4834
11418,18.4732
11419,17.3082
11420,18.8257
11421,16.6717
11422,17.8355
11425,18.4908
11428,17.022
11429,15.3977
11430,17.3969
11431,18.3151
11433,17.0028
11434,16.3551
11435,16.8106
11436,16.5128
11438,17.2123
11439,14.4463
11440,16.236
11443,17.7284
11445,13.6613
11446,15.0719
11448,18.3045
11449,15.0023
11450,17.3165
11451,14.8184
11454,17.4796
11455,13.8693
11456,17.786
11458,16.2344
11459,16.1325
11460,18.2866
11461,18.0466
11462,16.3373
11463,15.664
11465,18.7913
11469,17.4008
11471,18.2052
11472,16.594
11473,18.1832
11475,15.5593
11476,15.7619
11480,15.6688
11481,16.214
11482,17.8875
11483,18.1818
11485,18.1351
11486,16.4416
11488,15.6442
11489,17.1856
11490,18.5588
11491,15.7177
11493,15.2178
11494,16.1557
11495,15.0689
11496,17.401
11498,15.9785
11501,5.58879999999999
11502,16.405
11503,16.5988
11504,15.4722
11505,17.9998
11506,16.1307
11507,8.15509999999998
11509,15.6354
11510,17.6477
11511,14.952
11513,16.804
11514,15.5083
11515,18.4405
11516,16.945
11517,16.5484
11518,17.0634
11519,12.4951
11522,15.9198
11524,16.5583
11525,18.4589
11526,16.3335
11530,15.6693
11531,8.65939999999998
11532,18.4414
11534,14.8014
11535,15.7244
11536,16.2679
11538,18.4381
11542,9.26639999999998
11544,17.0933
11546,16.319
11548,18.2858
11554,16.1425
11556,16.3245
11558,17.9783
11559,15.9459
11561,17.6275
11562,17.5331
11564,17.3808
11565,16.4529
11566,17.7157
11568,15.6523
11569,17.5426
11570,17.9783
11572,14.5677
11574,18.0648
11576,18.3906
11577,16.3295
11580,15.5002
11581,18.346
11584,15.951
11585,15.8137
11586,18.5763
11589,15.1113
11590,16.8819
11591,17.0242
11592,18.2421
11595,17.8385
11597,18.8156
11598,15.9276
11599,15.0966
11603,16.5744
11609,18.1548
11611,15.6903
11612,15.5863
11613,16.9569
11614,15.8151
11616,15.5374
11617,14.8677
11619,15.3614
11620,17.6501
11622,18.575
11624,18.3804
11626,18.5362
11633,18.7337
11634,15.497
11638,18.4377
11640,18.458
11643,18.3331
11645,15.397
11647,15.6965
11648,17.7763
11650,18.4458
11651,15.9579
11653,18.5977
11657,17.9623
11659,16.5054
11660,18.2798
11663,16.0985
11664,18.2196
11665,15.608
11666,18.7132
11670,18.2889
11671,17.7219
11675,17.4799
11677,16.6747
11678,16.4256
11680,16.6444
11682,15.4587
11683,17.2495
11684,18.1428
11686,14.6021
11697,17.2915
11700,17.4535
11705,16.4576
11709,14.5418
11711,17.0899
11714,14.3429
11716,18.2981
11718,16.6965
11720,16.0314
11723,16.1947
11733,18.3258
11736,17.8086
11738,15.5388
11740,13.3099
11742,16.716
11744,15.9873
11745,16.5216
11747,18.232
11749,17.5043
11750,18.3366
11751,16.6191
11753,17.3151
11754,18.2212
11755,16.3265
11756,16.989
11761,16.9108
11762,17.6983
11763,18.2683
11765,18.428
11766,17.1395
11767,16.9841
11768,15.8526
11769,18.7974
11771,18.0549
11772,16.9428
11773,16.0508
11774,17.2392
11775,18.3725
11777,16.9864
11778,16.2876
11781,18.4611
11783,16.9098
11787,17.2147
11792,17.175
11794,15.6996
11797,17.1741
11798,16.3006
11800,16.5915
11801,17.8818
11805,17.7037
11807,15.9395
11810,17.6174
11813,16.693
11814,16.9671
11816,18.768
11817,15.459
11818,18.4645
11819,16.5719
11820,17.0757
11822,18.1899
11823,17.1518
11824,17.4362
11825,17.0517
11827,18.0784
11828,18.8788
11829,18.193
11831,15.1599
11833,18.434
11835,17.1131
11838,17.433
11840,16.6923
11841,16.6896
11842,16.8263
11848,16.4365
11849,17.1572
11851,18.6954
11853,15.546
11854,13.7536
11856,16.0655
11857,18.5677
11858,16.5498
11860,17.4791
11863,18.1257
11865,17.3691
11867,15.5834
11868,15.0814
11870,17.2012
11872,16.1612
11873,17.2739
11875,15.5433
11877,16.8878
11880,16.1969
11881,17.2587
11886,16.8564
11893,15.4477
11897,15.2946
11898,18.6595
11899,15.1382
11900,17.2424
11903,17.8726
11907,16.2205
11908,17.4462
11909,18.2389
11911,18.5997
11912,16.5422
11913,15.6766
11914,18.4335
11916,17.0634
11917,18.215
11918,17.8142
11919,18.8611
11921,16.1914
11922,17.4964
11926,16.5593
11929,17.0598
11931,18.3643
11933,15.9865
11934,17.4644
11935,18.9599
11938,15.4896
11939,17.3418
11943,17.9942
11944,16.015
11945,18.0644
11947,16.3
11948,17.6885
11949,17.7962
11953,15.8786
11954,16.9945
11955,19.0281
11958,16.6686
11959,17.7262
11963,17.4838
11964,18.4774
11966,17.6095
11974,17.5888
11977,17.0196
11984,17.4844
11985,18.3938
11986,16.8343
11988,18.7773
11991,17.6286
11995,16.9538
11996,17.5977
12000,17.6982
12001,17.9027
12003,16.2606
12005,17.4346
12008,16.3739
12010,16.0815
12012,18.2088
12013,15.7841
12014,17.2674
12015,16.5586
12016,17.9244
12018,16.2314
12019,17.7557
12023,16.359
12024,17.4657
12027,16.3024
12029,15.8089
12032,16.0836
12034,16.691
12037,15.5183
12038,17.5447
12041,16.4309
12043,17.7002
12044,17.0295
12046,16.2317
12047,16.8277
12051,15.7492
12052,15.7122
12054,15.6835
12056,15.9216
12058,16.2083
12060,15.916
12061,16.4445
12062,17.639
12063,15.9885
12064,16.1597
12065,16.6325
12066,17.3517
12067,15.8872
12069,15.2051
12073,16.1347
12075,16.9646
12078,17.0779
12081,15.4734
12082,17.2608
12084,16.2524
12085,18.8919
12086,17.6118
12088,16.3869
12089,17.7943
12091,17.911
12092,16.2109
12093,17.6602
12096,17.4213
12098,16.3949
12099,16.0507
12100,15.7948
12102,15.9539
12103,16.3021
12104,16.045
12106,16.1346
12107,17.3619
12108,15.5216
12111,15.081
12112,17.8256
12114,15.5899
12116,15.7597
12117,18.3162
12119,16.2613
12120,17.1256
12126,15.8856
12127,17.7691
12129,16.0506
12130,17.2373
12131,15.9459
12133,17.309
12134,16.2193
12137,15.1664
12138,17.2607
12139,16.5957
12141,17.4868
12142,15.965
12144,15.7894
12146,17.5413
12147,15.8187
12149,17.145
12150,16.006
12155,16.168
12156,17.8637
12157,15.896
12160,16.7867
12161,17.5505
12162,16.2797
12164,17.5163
12165,16.0595
12166,17.1719
12168,16.3424
12171,16.2173
12172,18.0329
12173,16.1345
12174,15.8831
12176,16.1557
12178,17.7203
12179,16.4273
12180,15.7075
12182,16.4445
12183,16.8278
12184,16.2213
12187,15.4623
12188,16.953
12189,16.1576
12193,17.1002
12196,17.977
12198,15.5964
12199,17.0349
12201,17.3828
12203,15.7102
12205,15.8643
12206,16.103
12207,17.9465
12208,15.7474
12210,16.618
12211,17.2183
12212,16.9813
12214,16.3973
12215,18.3931
12216,15.9646
12219,16.2719
12220,17.5001
12221,15.7775
12222,17.9178
12223,17.0178
12224,17.8219
12225,16.5045
12227,18.5824
12228,16.5538
12230,15.5941
12231,16.1078
12235,15.5635
12236,16.3255
12239,17.2392
12246,14.9503
12253,15.9276
12256,14.7863
12257,14.9289
12258,15.3235
12263,14.9078
12280,15.719
12282,15.5387
12284,15.4801
12288,15.9509
12290,17.2725
12291,15.327
12294,15.3334
12295,19.0607
12297,15.6531
12298,15.544
12300,15.3756
12313,18.0955
12317,17.5357
12320,17.9824
12321,15.75
12323,13.9258
12324,16.2954
12325,16.0944
12327,13.2404
12329,17.7135
12331,15.9113
12333,17.866
12335,16.2057
12336,12.6808
12340,16.3207
12353,15.2668
12354,16.9355
12355,18.264
12356,15.953
12359,15.6734
12360,15.2961
12363,18.5866
12365,16.4512
12370,16.6889
12371,15.2462
12372,18.5364
12378,14.8962
12381,18.7711
12385,18.0627
12391,17.935
12399,18.0194
12405,18.5541
12412,18.8569
12413,18.3922
12418,19.0959
12420,18.2516
12421,18.3544
12423,18.4088
12426,18.4986
12431,18.1178
12447,19.0417
12452,13.1553
12471,18.2652
12476,16.9858
12479,17.82
12480,18.581
12491,18.6096
12492,18.7602
12503,18.2337
12510,18.1424
12513,18.2527
12519,18.0704
12528,18.8657
12529,16.8666
12531,18.3781
12534,9.67819999999998
12542,18.825
12544,18.4607
12599,18.304
12601,16.2495
12657,18.191
12660,18.9718
12668,18.0597
12675,18.7814
12684,18.61
12686,18.0088
12688,18.1429
12694,16.5372
12695,18.3592
12696,15.8487
12697,18.8856
12699,17.8864
12702,18.7781
12703,16.7566
12705,18.4487
12706,18.1094
12709,18.3175
12710,17.9739
12712,18.8745
12718,15.7458
12722,15.8505
12726,16.1976
12738,15.5555
12741,16.0939
12743,17.2404
12744,18.4986
12745,17.1328
12748,18.5886
12750,15.6015
12760,15.9113
12771,18.5798
12775,18.5072
12778,18.5467
12784,18.2883
12789,9.22879999999998
12790,18.277
12793,16.641
12795,18.4347
12796,18.5255
12799,18.3647
12807,18.5058
12809,11.8548
12811,18.5481
12812,18.6783
12814,18.4087
12819,14.3485
12820,18.3292
12822,18.5303
12825,6.36909999999997
12830,18.3914
12835,18.348
12841,18.2977
12844,18.9091
12845,18.3516
12849,18.5584
12850,18.7969
12853,11.4954
12857,11.2508
12862,18.4474
12864,18.4583
12868,18.146
12873,18.3197
12874,18.5483
12878,18.3975
12881,17.7512
12884,18.4881
12885,16.4913
12887,18.3231
12890,18.302
12891,18.7186
12896,18.7654
12899,13.7291
12902,18.0963
12912,16.7864
12913,18.4236
12915,15.1899
12916,18.4419
12917,17.9188
12921,9.02529999999999
12927,18.5964
12928,18.4891
12930,18.459
12931,18.3045
12933,18.0828
12934,18.4644
12936,16.3579
12937,18.6689
12940,18.19
12943,18.4366
12944,15.6668
12945,18.7711
12959,15.4604
12960,15.831
12973,15.2719
12975,16.6962
12982,15.9704
12983,17.1587
12985,16.0097
12986,16.673
12988,16.4114
12989,16.0938
12991,16.1943
12992,16.2462
12994,15.7679
13001,15.5227
13003,17.0709
13009,15.8097
13010,16.2709
13013,16.0405
13015,16.0695
13016,16.8015
13017,16.3427
13021,16.3697
13023,16.5724
13026,16.5858
13031,16.4966
13032,16.3827
13035,15.307
13041,15.7244
13045,15.7716
13050,16.5466
13053,15.5093
13056,16.6952
13058,16.2542
13060,17.5641
13061,15.6728
13068,16.9436
13071,15.3054
13084,16.4006
13094,15.562
13096,15.7483
13098,15.6592
13102,15.5938
13103,15.2764
13105,18.3759
13106,15.6987
13107,15.2172
13110,14.8007
13113,18.7904
13115,15.5116
13119,15.7262
13122,18.5438
13126,15.5949
13131,15.1418
13133,15.1187
13134,18.2618
13135,16.1722
13140,18.4277
13141,15.412
13143,16.4766
13144,15.3211
13145,18.0082
13148,15.5205
13152,15.9925
13154,15.8512
13156,18.9497
13157,16.4784
13159,18.4062
13160,16.3873
13164,18.3255
13165,15.4907
13169,18.0693
13170,14.928
13173,15.9352
13174,15.3973
13176,16.5309
13196,15.0022
13209,18.1049
13223,18.1944
13228,18.4213
13232,18.3041
13249,15.8496
13252,17.7981
13254,15.4216
13256,15.9534
13261,15.7315
13263,15.3358
13266,16.4516
13271,18.308
13281,16.385
13285,16.4072
13289,15.5619
13293,15.3626
13294,15.1679
13297,16.5182
13299,16.8248
13300,15.1574
13302,18.4057
13306,15.4797
13309,18.6417
13320,16.1176
13323,18.136
13329,15.2276
13331,17.4887
13332,16.8665
13334,18.6155
13335,17.5074
13337,17.3507
13341,16.1381
13344,17.8871
13345,16.012
13346,17.9646
13348,17.9155
13349,18.3037
13350,18.2207
13351,16.3783
13352,17.6981
13354,16.0131
13355,16.6249
13357,17.5414
13360,17.3831
13364,17.2868
13366,16.1741
13368,17.111
13370,17.362
13371,16.7996
13379,16.4978
13384,17.2286
13385,17.3844
13389,17.3202
13397,10.6012
13398,17.2325
13399,17.2167
13400,17.3363
13401,17.22
13404,17.2188
13405,17.1254
13406,17.3478
13407,16.8182
13408,17.5304
13410,17.124
13411,18.212
13412,16.512
13413,17.0284
13414,16.4473
13417,17.1707
13420,17.2703
13421,17.1734
13422,17.1825
13425,17.4632
13427,17.2704
13438,17.1794
13441,17.093
13443,17.4417
13486,18.1633
13488,17.3959
13490,17.8135
13491,18.4888
13492,17.9091
13496,16.7838
13499,6.49939999999998
13500,16.5188
13501,17.5874
13502,17.4651
13503,17.8057
13504,18.0201
13508,17.8408
13510,17.656
13511,17.847
13512,18.4208
13521,18.7063
13522,17.0193
13524,18.6538
13525,17.5922
13526,18.3852
13528,16.82
13529,18.2795
13532,16.7007
13533,18.3434
13534,15.8607
13540,17.8647
13541,18.3794
13543,18.3703
13562,16.7562
13563,16.8206
13565,17.2397
13567,17.1791
13568,16.9213
13569,17.8746
13570,17.0148
13571,17.2609
13572,16.8715
13573,16.7862
13574,17.3943
13576,17.2946
13579,17.3154
13583,16.6311
13585,17.5318
13590,17.1209
13600,17.3041
13601,16.847
13605,16.7971
13609,17.2238
13619,17.2382
13620,17.183
13622,16.0804
13623,16.8703
13626,17.4081
13627,17.3025
13630,16.5175
13631,17.041
13633,17.2524
13635,17.2301
13636,17.1216
13638,17.218
13643,17.6371
13644,17.1836
13653,16.8068
13659,16.8414
13661,17.3992
13664,17.5026
13724,18.3694
13728,16.6718
13729,17.8022
13730,18.5647
13732,17.2637
13733,16.8185
13736,16.6907
13739,18.2551
13740,17.1336
13741,15.9325
13743,18.0438
13745,16.4893
13746,16.8557
13748,17.6718
13750,16.8793
13751,16.6105
13752,18.4511
13753,17.8166
13756,18.2653
13760,18.2112
13761,17.3385
13764,18.1674
13765,17.8878
13766,16.5877
13767,13.2905
13771,18.3689
13773,18.0778
13775,16.4624
13777,17.6642
13779,16.6502
13791,16.8062
13798,15.7845
13799,15.8272
13800,16.2045
13801,16.911
13802,15.9438
13803,15.2003
13804,16.3375
13805,16.4728
13806,16.3055
13807,16.3263
13808,15.7433
13809,15.6236
13810,16.1657
13815,18.1898
13816,18.297
13817,17.9844
13818,16.9418
13819,16.509
13820,16.5381
13823,16.108
13825,16.1358
13826,15.7138
13827,16.018
13828,14.973
13829,16.1117
13831,16.1705
13832,17.1427
13833,16.1045
13837,15.7582
13838,15.1895
13839,15.7528
13840,16.786
13841,16.3535
13842,16.3105
13843,15.4714
13844,16.2653
13845,14.7192
13846,15.2352
13847,15.6053
13848,15.0859
13849,14.6542
13850,17.8937
13853,15.7689
13854,16.0758
13855,14.8165
13857,15.4214
13858,15.1765
13859,14.9543
13862,16.7016
13866,16.632
13871,16.2573
13872,16.4038
13879,16.2946
13880,16.2874
13882,16.201
13883,15.8261
13885,16.7628
13886,16.4702
13887,15.3532
13888,16.4651
13889,16.6125
13897,16.3618
13904,15.8973
13909,16.7598
13912,16.5281
13915,16.3331
13925,17.4528
13946,18.3004
13949,15.8279
13951,16.9033
13952,15.9312
13953,15.7576
13954,15.8903
13956,15.2408
13957,16.749
13959,17.3101
13960,17.3896
13961,16.2343
13962,16.8304
13963,16.845
13965,17.012
13967,18.3567
13968,17.2114
13974,17.311
13975,16.4528
13976,15.9767
13977,16.7825
13980,16.9355
13982,17.2399
13983,18.0447
13994,16.7446
13995,18.3077
13999,18.3378
14006,18.0171
14007,16.6086
14008,16.4744
14013,17.1814
14014,16.921
14015,18.4813
14017,17.1406
14018,17.5041
14019,17.0418
14020,16.6946
14021,16.5137
14024,10.4721
14025,16.4731
14026,17.1363
14030,17.1179
14031,17.4451
14036,17.6574
14043,17.4395
14045,9.26549999999997
14047,16.3407
14059,18.4865
14066,16.8586
14069,17.7746
14073,18.1485
14075,18.0656
14077,17.9833
14078,17.7557
14089,17.9399
14094,17.9398
14111,17.9329
14120,17.1039
14122,16.5431
14154,17.2911
14155,17.947
14160,17.3313
14170,17.5405
14173,17.221
14181,16.8642
14191,17.4151
14196,17.3371
14204,17.7779
14213,17.3108
14214,17.2351
14215,18.1371
14216,16.9057
14217,17.3775
14218,17.6184
14221,17.0454
14222,17.1253
14226,16.3857
14228,17.0133
14230,16.8488
14232,17.875
14238,17.5086
14239,16.8439
14240,16.2875
14242,16.5314
14243,16.8404
14244,16.6731
14248,18.4645
14252,18.1648
14254,17.2365
14256,17.4968
14257,18.4895
14258,16.9405
14260,18.0484
14261,17.1779
14262,17.4516
14263,16.7439
14265,18.0244
14266,17.5862
14267,17.5941
14269,15.6226
14270,17.396
14272,17.3381
14273,18.1013
14275,17.3003
14285,18.3928
14290,18.5401
14294,17.9924
14295,17.2068
14296,18.047
14297,18.2948
14300,16.7298
14302,17.4647
14304,16.9
14306,17.9175
14307,16.9383
14308,17.1874
14310,16.952
14312,17.0105
14313,17.2417
14314,16.5765
14315,17.8821
14319,13.7473
14321,17.2915
14323,16.4197
14325,17.0341
14327,16.4031
14328,17.4383
14330,17.8452
14332,16.8134
14333,17.4435
14336,17.2752
14339,17.3321
14345,16.8342
14348,16.4793
14354,17.0504
14355,16.6957
14357,17.5436
14359,16.7642
14360,17.0213
14363,16.6872
14364,17.0873
14365,16.7161
14366,18.0201
14367,16.8756
14368,17.5284
14369,17.5355
14371,17.1656
14373,17.572
14376,16.9766
14379,16.5011
14380,17.3878
14382,16.6239
14383,17.3816
14384,17.3617
14387,17.1106
14391,16.5678
14396,17.5109
14402,17.364
14407,17.2129
14409,16.399
14414,16.7839
14419,17.1593
14421,16.3774
14423,16.5995
14424,17.2923
14425,17.1897
14426,16.8513
14429,17.0182
14433,16.9937
14435,17.0421
14436,17.2326
14448,17.0609
14453,17.3157
14455,17.6949
14458,17.0945
14459,17.5412
14472,17.5058
14475,17.4346
14478,17.1793
14479,14.9745
14481,17.5125
14483,17.4083
14486,15.1009
14516,16.1459
14518,17.1827
14525,18.2931
14526,18.584
14527,17.7374
14530,17.8204
14531,17.2414
14532,16.8888
14533,17.5169
14534,18.1709
14535,16.5575
14536,18.4011
14537,17.7939
14538,17.8142
14539,17.204
14540,17.6156
14541,18.0303
14543,17.33
14544,17.026
14545,17.8629
14546,16.7334
14547,17.4108
14549,17.4678
14550,17.165
14551,17.823
14552,17.7823
14555,18.2196
14556,17.9231
14559,17.4728
14560,17.969
14561,17.5758
14562,16.7444
14565,17.229
14566,17.8936
14569,17.7684
14570,18.0823
14571,18.0735
14573,17.9848
14574,17.8423
14575,17.2497
14577,16.9871
14578,18.1624
14579,17.6214
14580,18.0362
14581,17.8605
14582,18.0194
14584,17.2041
14585,17.2916
14586,17.789
14587,17.1051
14588,17.6584
14592,18.3772
14594,16.7568
14595,17.5405
14597,18.192
14599,18.2296
14600,17.9005
14601,17.7761
14602,17.6335
14604,18.5405
14606,18.2023
14607,18.3255
14608,17.3561
14610,18.2859
14611,17.8382
14613,18.1467
14615,17.9409
14616,17.7097
14619,18.284
14620,17.973
14624,16.3448
14625,18.0049
14626,18.4118
14627,17.7536
14629,18.1605
14630,17.6139
14632,17.9077
14633,17.669
14634,17.3489
14635,17.881
14636,17.9993
14637,18.4543
14638,18.5863
14639,16.8696
14640,18.0269
14641,18.416
14642,17.5602
14643,18.4315
14644,17.4276
14646,17.7385
14647,18.3442
14648,17.6957
14649,17.6601
14651,17.544
14652,17.7977
14653,17.4366
14654,17.463
14655,18.0606
14657,5.2945
14658,18.3138
14659,17.6996
14661,17.8988
14662,18.2114
14665,17.9227
14667,17.679
14668,18.3182
14669,18.0838
14670,17.8097
14672,18.3143
14673,18.4171
14674,17.4209
14675,18.4034
14677,17.6648
14681,17.7634
14682,18.3806
14684,17.3043
14685,17.3707
14687,17.7712
14689,18.422
14690,17.541
14691,18.1308
14692,18.346
14694,17.8717
14695,17.9024
14696,18.4252
14697,14.767
14699,17.5842
14700,17.8915
14701,17.5191
14702,17.8539
14703,17.5276
14704,17.8361
14707,17.8416
14723,17.0189
14724,17.6866
14728,17.4656
14737,17.8985
14739,17.2898
14740,17.8533
14753,17.946
14758,17.9187
14760,18.1183
14767,18.3973
14769,16.9465
14775,18.3272
14776,17.1075
14779,18.7378
14781,15.913
14789,17.5527
14790,15.6353
14794,17.9841
14796,14.2711
14797,18.1384
14798,17.5693
14801,16.1616
14802,15.2248
14803,17.704
14804,17.6396
14807,14.4498
14809,13.4082
14810,17.0227
14811,15.2757
14812,15.8529
14814,17.0092
14815,17.4058
14816,17.8082
14818,15.451
14822,17.5466
14824,16.3005
14829,18.0445
14834,15.0787
14836,18.1808
14839,16.2072
14841,17.7593
14842,18.1377
14847,17.7411
14850,9.05609999999999
14852,17.8452
14854,14.6042
14855,17.9284
14858,16.0542
14860,14.212
14861,17.4107
14866,16.2873
14867,17.0292
14868,15.9174
14869,18.4699
14871,17.17
14874,14.1592
14875,18.2227
14876,15.1151
14877,14.8011
14878,15.0429
14879,18.193
14880,16.2382
14884,18.0177
14890,17.9267
14891,13.2928
14893,17.6329
14894,14.5507
14895,18.2289
14896,14.98
14897,13.6809
14898,18.1288
14903,18.213
14915,14.7956
14916,18.3617
14919,13.762
14924,17.9762
14925,13.9425
14927,14.8976
14928,18.245
14933,15.8756
14934,17.4891
14936,18.1333
14937,14.2155
14938,15.0951
14939,18.3036
14941,14.64
14942,15.1789
14943,17.5977
14949,14.8757
14952,17.661
14955,18.2213
14956,16.1441
14958,17.8206
14959,15.0718
14961,17.9869
14967,18.1198
14970,17.7861
14973,15.1928
14974,14.7857
14976,14.8477
14980,14.5887
14982,17.7246
14983,14.7136
14984,18.0035
14985,13.8449
14987,14.5676
14988,18.3542
14991,15.2079
14992,18.5358
14994,17.9924
14996,15.2322
14998,18.2421
15007,18.2914
