ID_Number,c4_base,c8_base,c4_top,c8_top,twist_linear,twist_amplitude,twist_period,perimeter_ratio,height,mass,thickness,material
19191,0.495465594278379,-0.117890397998044,0.993467698031976,0.354168548095537,2.17572758818595,0.594539104243813,0.82929283451172,2.27483470465483,26.4502123135835,2.95782062820329,0.853968370998323,PLA
19194,0.28731738682601,-0.24005653285395,0.954439578260446,0.15341880452965,1.04785613171903,0.0635812515955347,1.11787946274296,2.18827123317358,26.1932975581961,3.05934938061825,0.712472564967923,Armadillo
19196,0.524725503889427,-0.0952404099230201,0.998253306236926,0.329880914918953,2.80236003464973,0.575039635629483,0.720671390718359,1.98437514868216,28.3332119990294,2.85785734308545,0.873102215575231,PLA
19197,0.486313738247152,-0.152450690226887,0.92845216453622,0.171678050909144,2.62499945542208,0.431652213371596,0.837063457377381,1.8330367192597,27.6795309333694,2.39242131189656,0.796702925088642,PLA
19199,0.239878420885408,-0.199417741997456,0.854963302924586,0.110064801946463,2.55479719549874,0.309878006217908,1.24120487552643,2.88217588621412,27.8734746839441,3.23814293379733,0.808379362503789,Armadillo
19202,0.434039449404345,-0.155878441256871,0.994526292817581,0.287473891497805,2.70615392484513,0.311063445420351,0.856514933115663,2.06260670502611,28.7346149441785,3.02740144480831,0.83294699218848,PLA
19203,0.352177596483781,-0.152430690888777,0.977154834053567,0.399268110890878,1.50828760815163,0.289862441668058,1.14368006402942,2.29580769264212,26.5319627936683,2.75673029488416,0.87450100366511,Armadillo
19205,0.555681083621817,-0.113877002297173,0.928331322575804,0.161493470944862,2.47881407272114,0.379932943728327,1.05156134236285,1.5241728300177,26.7693861615492,2.8011857166292,0.937455771264174,PLA
19206,0.485441268134608,-0.104698187255327,0.999095781879174,0.276199888374339,2.40642807576471,0.29912168202769,0.720440283500701,1.35317623158311,24.6248098364344,2.77398344574318,0.859201948297183,PLA
19209,0.558696772551416,-0.10592936347364,0.977822407457385,0.224863911357347,2.59076022579222,0.560242804113805,0.685758608364314,1.79103216273015,26.6643603307233,2.95020340514958,0.941813700451021,PLA
19211,0.402769624417577,-0.191056253884366,0.976998468656865,0.371247383051916,2.48140225903537,0.436972935591632,0.942038610777727,1.47768657929108,25.1788144918212,2.54390125607307,0.824408879168822,PLA
19212,0.273284364272515,-0.267838636679179,0.963167913466815,0.0812307080587991,2.10343243082841,0.0798875689622967,0.696694929373217,2.4677930113522,26.3159927821137,2.81849849771459,0.721501919317206,Armadillo
19214,0.436445311603198,-0.176568676677244,0.968019698090953,0.211163945502894,2.07397352319308,0.286451279583662,0.679307390849233,1.89067745929266,27.4707881550007,2.92868763365704,0.899062323469669,PLA
19218,0.543609534558439,-0.103253184354513,0.991550762983536,0.434706658184062,2.04547338865428,0.38389074812387,0.741339063404299,2.24847286787889,24.9944763329444,3.2813779303405,0.917187328868614,PLA
19220,0.438316267624566,-0.135473360160997,0.94051285942235,0.376877725032646,2.25598974767621,0.463706553448955,0.810367366328626,1.73800748992989,26.3838789158965,2.61212855563005,0.916341922859641,PLA
19221,0.287077939951766,-0.211687977439885,0.961595135636817,0.101349227794767,2.41084295869513,0.068848573609531,1.09464390945731,2.43904828023622,26.1877182772588,2.78345788692025,0.852274673546147,Armadillo
19223,0.602590342767819,-0.114299380951972,0.989231091394519,0.224468481417101,2.41679920060543,0.609743959423502,0.806356035643528,1.78373048997993,26.5148538512914,2.5741179862075,0.9052914512503,PLA
19224,0.293463270398305,-0.173671764797106,0.926335373372477,0.161008403437924,2.2757427535148,0.3984973756173,1.11489824097585,1.74707070389764,27.5933822674877,3.02124639420719,0.901789268775885,PLA
19226,0.0507461922918346,-0.381549613226447,0.912858221096346,0.593598198676232,0.946378805575321,0.230322572340269,0.558071450327553,1.48376193312958,19.7244002395676,2.78835445027604,0.905955403364106,Armadillo
19227,0.565511441881737,-0.0831463630877756,0.987828676634705,0.164060758081117,2.57553831667457,0.600653384718696,0.844236852590546,1.35034754070754,26.6311706976434,2.90120780144517,0.856623540128495,PLA
19230,0.589571432338893,-0.140280735149088,0.862460480420761,0.12611001344526,2.27137419511012,0.448127661032646,0.988059814230733,2.91997378526688,28.8382658399894,3.07096370520983,0.754806325738714,Armadillo
19232,0.615540286160015,-0.059074334799657,0.993059503905847,0.264241436763886,2.41920235187562,0.763235080196041,0.723523641636411,1.36373449841464,26.3714091595642,2.95755208422913,0.954039840847432,PLA
19233,0.428330741259764,-0.130420449988127,0.960984927069495,0.138004002408161,2.75114534256164,0.335584652371172,0.959995134104635,1.40558624070649,28.0584284505166,2.7164104689405,0.829013458793964,PLA
19236,0.286714478893196,-0.180743785970919,0.970942710257087,0.116877466841918,2.53129646704111,0.394564337535372,1.04875728606674,2.97852193449052,29.1187434358603,3.07112141330476,0.846784803798487,PLA
19238,0.364347692150222,-0.14639723763202,0.993489061833902,0.235518289626903,2.40771103653784,0.34452105790391,0.724448831080826,1.76166899910485,25.8567285236815,2.40997397773339,0.840251185182726,PLA
19239,0.196545319419564,-0.262435411032719,0.835171595417184,0.102006295430069,2.18689515897597,0.109491780084625,1.17955517928968,2.04323082154521,26.4269887736193,2.9159337904413,0.719967012904643,Armadillo
19241,0.682530781444848,-0.0127039639226106,0.915870845895773,0.145224315694381,2.73991061719679,0.361168172108161,0.765122672473367,1.50386195311398,27.5870067039153,2.79821367869646,0.813607393964514,PLA
19245,0.289393614129216,-0.193356662054347,0.973418000088468,0.202052724804412,2.69924991430135,0.27908431390544,0.958387812951891,1.51031819563652,28.5795168549259,2.93436783254579,0.865306302140567,PLA
19247,0.540158513408831,-0.0963021734220118,0.985097555234319,0.20705875980344,1.99145113393833,0.53066876090772,0.748493612294579,1.77093390087988,22.7927594642199,2.78869944711563,0.928542373335232,PLA
19248,0.452862878157247,-0.151513133891266,0.977523666253517,0.246896785373771,2.3501128239739,0.373124237329788,1.13898605825293,2.9484758881657,26.7440215004449,2.66505270449084,0.823491224499996,Armadillo
19250,0.510888429553619,-0.150781129524387,0.965834449292866,0.392139279850296,2.14537449806123,0.516543559328503,0.662214837472397,2.19689397666242,23.7966889799255,2.54061769295465,0.913052091299552,PLA
19254,0.612760236198176,-0.0863667312728439,0.959073812557116,0.165642653534839,2.59356042380083,0.396728415283396,0.866995917782614,2.01587503075887,26.9281907874155,2.72465590831075,0.905450305089506,PLA
19256,0.655577422397965,-0.0376288742458212,0.975516919010299,0.336403775234986,2.01542368716622,0.391139532581296,0.828266727219523,1.33588584389514,25.678231159339,3.61950556714165,0.97648430868932,PLA
19257,0.46215256614712,-0.173475477309906,0.882329189447421,0.108272024990518,1.70872040292903,0.144299577726257,0.856687278968627,2.82876066834247,27.5702821833049,2.87280598584428,0.73536159168932,Armadillo
19259,0.38668758038362,-0.16042397308379,0.89237102329004,0.114021258692362,2.66472905990836,0.394708875723022,1.08721173977801,1.60642900364217,28.2994077862168,2.99699692604845,0.937541700044705,PLA
19261,0.630500436275907,-0.0413792010606093,0.999879119208354,0.222606682238983,2.49479303786018,0.615282978301511,0.746356318661879,2.45759175235334,27.916895416498,3.23636035986786,0.964559090781395,PLA
19264,0.76773160006705,-0.0111699471828002,0.990336132385856,0.261718932211933,2.34666171609295,0.632181735366687,0.883985364089304,1.86653512764513,25.0224634787724,3.36532207286065,0.979029891619098,PLA
19268,0.172772978673696,-0.294681564100808,0.933548988437534,0.182207611986624,2.13065129097915,0.283362171677978,1.26254307223311,2.70428211095989,28.0466701939786,2.38436987287289,0.967350764175961,PLA
19274,0.597291482272355,-0.0702149920694421,0.977207039216878,0.213433141468993,2.007553436839,0.470673266633979,1.13767412378273,2.13543638386817,28.7667520088274,2.98906051458489,0.915266628839921,PLA
19276,0.327970180528746,-0.204531038713885,0.996183615606789,0.321010355780968,1.33576864490596,0.613042198749915,0.991459668655191,1.5989151160211,24.1843947733629,2.16281563971504,0.715301973066566,Armadillo
19290,0.449888524256694,-0.163146886974615,0.761830461038445,0.374182134055846,2.37733371133152,0.488673652988877,0.8003051538993,1.41297147051793,28.7263887728905,2.31453176055253,0.837081878866528,PLA
19294,0.438849821909597,-0.134071039000816,0.903191313773344,0.15791857715191,2.21702811228999,0.410195155837996,1.07357218467915,1.85773878170927,29.6786685373226,2.2900261547497,0.958026309444164,PLA
19299,0.133097143587981,-0.211982403893001,0.892091479291768,0.130860258629816,1.62555466557329,0.285179367626681,0.903453160652004,1.77323681787233,25.731107468369,2.31073642095608,0.774613898530529,PLA
19303,0.459997231940034,0.348882242932333,0.990606441448066,0.148096087541178,1.88908898592506,0.497402084502718,0.976256198553915,2.31429564515389,27.0528468733354,2.63637177597569,0.950025865466901,PLA
19306,0.539651048088169,-0.113418088814891,0.977851786457426,0.208460221158734,1.33816019488145,0.205217717419159,0.901211059082254,2.82504880998226,25.375224908604,3.31274636450737,0.767304189020764,Armadillo
19307,0.467395708322754,-0.174694220182717,0.938856170737917,0.368732152362078,2.05506630503847,0.505980734028575,0.773414986665258,2.45303842337201,26.8623366277379,2.65141929054583,0.941387727567495,PLA
19309,0.32380711337137,-0.202553003180806,0.933080450936264,0.192120936736404,1.70103825636264,0.319443921770213,0.869945818358014,2.70144194569616,28.9518304963481,2.97047805036236,0.869714395967039,PLA
19310,0.207287348130659,-0.222899948773624,0.773152118274419,0.00619875515997628,2.32669227720908,0.194635860073351,1.06004879363179,2.32722335410192,29.2526382484116,2.83086868370148,0.721912730413454,Armadillo
19313,0.437198779483359,-0.14394508040663,0.994015232663715,0.230369148347712,2.396452585643,0.522049773978392,0.875602737941729,2.67114213160985,27.7802553145017,2.8136391826599,0.960644172074578,PLA
19316,0.43670421869847,-0.142875859051197,0.851644966797762,0.389633272642038,1.81344664241476,0.430115745569854,0.839263337261289,1.91974328697189,26.83146840902,2.92966885044486,0.843924620876854,PLA
19318,0.342180129629533,-0.197637430773617,0.805386938756115,0.391723663077009,2.01306103319702,0.292804705168453,0.987784816532861,1.3311260306618,27.9858447166671,2.70875309683376,0.846515900492396,PLA
19319,0.34491385565484,-0.224779155255625,0.918392386469544,0.38206889310517,1.78746308856134,0.30525192750519,0.785385005482016,2.31490180745915,26.3229251696463,2.80501851572105,0.724056133229153,Armadillo
19322,0.433672966599905,-0.17389764385965,0.605996647768289,0.369383073807544,1.77817850074569,0.369260130236693,0.99036369540904,1.68649578689398,27.2313879472817,2.60548158333409,0.852436827412493,PLA
19325,0.510260376479281,-0.118804005521396,0.936549953580473,0.364593580419819,2.37633529200403,0.319611654409099,0.916075465119355,1.80694249347788,27.5358137418412,2.72430426500595,0.883983520961622,PLA
19328,0.396389454709639,-0.273927096030563,0.674751252495168,0.37728705504712,1.84181024215025,0.303755897744248,1.03401808068403,1.62742861755911,25.6156987532152,2.70225116109231,0.73880150488175,Armadillo
19330,0.47093222349465,-0.212345124487591,0.839784975622697,0.371620852821121,2.0522620677578,0.253506181642173,0.93591740068677,1.4742876695377,26.6067046346486,2.55448879538029,0.916409788338632,PLA
19331,0.527876549176066,-0.120637614725255,0.797777461555267,0.397662249277609,2.60038871445793,0.6199929209779,0.763512986158677,2.29859099307256,26.9539191086775,3.29833563948992,0.962003534974056,PLA
19333,0.102158441814099,0.261584898985839,0.641005401654979,-0.0494975783758554,2.24145725251317,0.487720478510679,0.977865609142331,1.61371211049266,29.610942011935,3.60755260781071,0.823270685647475,Armadillo
19334,0.430134276706035,-0.143192400719572,0.888926564586286,0.424696812457033,1.92945983950122,0.372417960893478,1.00146171864974,1.18342552398765,28.2702460954075,2.91482624725399,0.891026512093609,PLA
19336,0.285912821216997,-0.196945787025016,0.93650785446734,0.135977876551728,1.71096331579977,0.229124212514942,1.00868280372488,1.59318909907712,28.5950003949859,2.58029588782525,0.86248579219981,PLA
19337,0.206924693687287,-0.237034162050799,0.902503338131919,0.384706015522442,2.10532107144245,0.27969001183702,0.725883872636813,1.6745584199026,26.5867699003554,2.67135128273214,0.770727846271655,Armadillo
19339,0.387248560305922,-0.212877108558661,0.991615868889103,0.271640483067263,2.35101622952328,0.305602678467012,0.922061565554149,2.06163150529171,29.8295143083055,3.14462216117584,0.956266512282887,PLA
19340,0.382987268806704,-0.139582661765716,0.981719167313674,0.338692830968144,2.59013876859963,0.327602350364331,1.02669907068199,2.67956009855352,27.7993843733116,2.86881158809474,0.95354938075303,PLA
19342,0.55236554659915,-0.112659745185289,0.567084899205145,0.378467983601938,1.637278498849,0.436603588808663,0.910465164903515,1.68288971921717,27.6489302166829,3.15635520691055,0.749321541520074,Armadillo
19343,0.366736867925334,-0.156270857021131,0.963697019948754,0.207330880466328,2.09924059499834,0.344050201900777,1.06226426519721,1.65524192547723,26.924607625938,2.57316217325704,0.945352199035206,PLA
19344,0.457344925976421,-0.13567013843943,0.988808376272032,0.329913686765697,2.03588445108633,0.41315289584733,1.00361883688513,1.76070948271345,26.8400875096066,2.55707734089567,0.89046729250432,PLA
19345,0.0815700308928733,-0.278537070255885,0.919410793205357,0.150404539465962,1.37767209587828,0.211325128128835,0.928510632801377,2.35923052681068,25.8495019131558,2.76687726367265,0.78887346000567,Armadillo
19346,0.333623761486657,-0.183256032341089,0.90851003348171,0.377047622768125,2.14447684253272,0.448615422657581,0.870703644968152,2.37585294238416,27.4756456144182,2.55137137064464,0.851885629704187,PLA
19347,0.26572357350004,-0.184519693550934,0.875585475677286,0.369281095900467,2.19815593930116,0.287545179066385,0.947819106666643,1.41152430307374,28.5012776363045,2.65381880936446,0.931918125186262,PLA
19348,0.239000401327007,-0.202553089642661,0.900204323267051,0.154237730886838,2.22253488313862,0.162494261802164,0.899825355515712,1.96614435748975,27.1482405285686,2.69673552631765,0.738013754094688,Armadillo
19349,0.667437315756617,-0.0327162681066502,0.943654738570764,0.194809239699244,2.17936979322293,0.331602870940676,1.05208399907695,1.38685886908523,27.784081552424,2.91041908866023,0.947547157481348,PLA
19350,0.55856075578299,-0.0921082414532736,0.990709283829628,0.450535551081732,1.83267914102453,0.684544888169376,0.634964502549377,2.29348668792474,25.3452791213103,3.15802159549194,0.913076692510062,PLA
19352,0.588845578558939,-0.0652122772276234,0.990221313130057,0.330390514514306,2.66870830801327,0.35659229434444,1.08720790698689,1.25382985784066,28.4947767892746,2.49270426630924,0.915741853493945,PLA
19353,0.533042785903196,-0.0999293866488783,0.986079871065076,0.260612246539819,2.8589586171934,0.372634768143121,1.10151719095476,1.78549843171692,29.6691416137037,2.82420385932652,0.939939156176353,PLA
19354,0.293603536523124,-0.273961160365538,0.755500160836318,0.392269709750433,0.799271942919688,0.322976365707361,0.937365480395502,1.46681547523562,21.8177319209883,2.38081602830964,0.783378097498272,Armadillo
19355,0.384184707084932,-0.141308174039278,0.889336075147399,0.143940425686795,1.53893150006739,0.164245900547911,1.17469200963693,1.03983525581257,27.2445446660642,2.53906408697422,0.951597082136977,PLA
19357,0.535952817225777,-0.0859917644935361,0.94076089834849,0.136183303269566,1.99657672937169,0.339835001916097,1.12096316792377,1.63268478808609,28.1397263062575,2.92545675852391,0.78419705113878,PLA
19358,0.284842901832994,-0.188026127405786,0.668571679109343,-0.0733413353520208,0.424375059117074,0.178405604615695,0.787803499396816,2.47882988397754,24.6286527970045,2.74512540118009,0.718196404695267,Armadillo
19361,0.455696158727328,-0.12378983081794,0.862030266807544,0.406910653326862,2.41496585240777,0.219021606567475,0.962594200125487,1.43024770195915,29.4505700112976,3.28553726151604,0.966262443800394,PLA
19364,0.398046604145727,-0.149350605872217,0.99477837578933,0.337046131266537,2.08815349621735,0.300671462120734,0.975439229596044,1.97563601212913,27.6861020354977,2.74305199068569,0.958361462288945,PLA
19366,0.607747700904401,-0.0804542711867626,0.892149921602124,0.419290231177937,1.93870733913392,0.159815609359576,1.01270092728576,1.05403075869995,28.1410954541594,2.63138811521826,0.932467324070229,PLA
19368,0.42574511517461,-0.120040940244227,0.980659506020218,0.247734821353832,2.31163230555658,0.253328941303608,0.978392200322381,2.07438596309227,28.1434450021907,2.88530193610376,0.946851735193795,PLA
19370,0.252717414052618,-0.2230442192125,0.975565605384503,0.368688500866228,2.50298731408824,0.524583883905415,0.725206991131449,1.58377474803303,26.377096181728,2.2424550816771,0.954326732166088,PLA
19371,0.444954797207338,-0.13735111075061,0.853953526213229,0.0952845925543916,2.6787042851336,0.158137174198725,1.25306572771653,2.35828688751088,29.1771598614279,2.17516455706841,0.919289715680901,PLA
19373,0.283469086178948,-0.186858529362101,0.904922538363589,0.119074987541464,1.82504667903938,0.184530606190767,1.17797153996549,1.12750086020279,28.4493586859154,2.81758897687577,0.935775663191777,PLA
19375,0.374323036718422,-0.178279037955924,0.970387049477405,0.239472732656011,1.72425471055278,0.205705780669109,1.1365877479271,1.34025909074275,28.3088264894525,2.63429463107019,0.907220417181063,PLA
19377,0.347945066761465,-0.196893126356836,0.993219442056641,0.483103035950412,1.29996417993326,0.263293094744202,1.07860348184207,1.48859031046113,27.4719756086159,2.59489403489516,0.974080268949979,PLA
19378,0.470594750175688,-0.222021242826317,0.939199062481594,0.0610043466553453,2.48654687908465,0.258667819591492,1.03055621579419,2.12592040794958,27.4989877463302,2.80651394139968,0.802809492716179,PLA
19380,0.488378926131548,-0.145665595684779,0.921882618452739,0.153848196807542,2.13310163788054,0.314456260253537,0.90662282758524,2.76452732017768,26.4114036508923,2.29092098107402,0.942914619866736,PLA
19382,0.0461222635127347,-0.298359015302214,0.97998079646239,0.217928066691461,1.8904547627347,0.212543637590055,1.12473442877357,1.00461101416403,29.554242183951,2.81716973313792,0.883953496215597,PLA
19383,0.615893905569094,-0.103561427984483,0.953866200271339,0.208670192227564,2.12828912764549,0.539621677569431,0.557362152000026,1.58487288884153,27.2338570267412,2.89908747938165,0.919703172787694,PLA
19385,0.483902035305949,-0.158697225380114,0.954588640717116,0.376904770362617,2.48158707681588,0.262166272848458,1.00622977944231,1.90480131070125,28.3146624178284,2.70959657176659,0.916253082101495,PLA
19390,0.621885946202665,-0.0884015871302302,0.972908835758647,0.21079716374612,2.54990465189254,0.401542455599405,0.761536190956334,1.42566018479184,27.5653967688582,3.11581242013783,0.86843667964058,PLA
19391,0.578689171898805,-0.0794203435921106,0.902766102948354,0.142925038730051,2.01988160837002,0.277591070927791,0.848987641860378,1.25930358743337,27.0056127246138,2.52435623854558,0.952165057578508,PLA
19393,0.397218727519482,-0.157302553650815,0.419253192064981,0.344032075105355,2.47620217164024,0.277419980621681,1.21132951428468,2.0968311410988,27.4704664413183,2.6655315194364,0.924896556300029,PLA
19397,0.594754103444579,-0.0963343650279416,0.94806144217495,0.355783231250205,1.88521596428678,0.397551291501343,0.702955745206974,1.51771793316141,27.6375227446917,3.57941517165328,0.989462036574611,PLA
19398,0.358419026747302,-0.211387828938653,0.988947871945567,0.19153614449654,2.53795143131267,0.332583810610361,1.02805356538834,1.33590915203772,28.5895701257543,2.66492682878118,0.920664296242172,PLA
19400,0.509406939932922,-0.124320768892396,0.983551360135201,0.230675366737825,1.22702833283672,0.0874252500286975,0.934072369261156,1.86183902024207,25.8927768784117,2.32143409441212,0.862816151772507,PLA
19401,0.399124718918489,-0.131703349850795,0.899586581924502,0.114228833657805,2.24933462549499,0.441132485860892,0.927532185369715,1.63505505542242,28.6466450790311,2.69299429139228,0.956593254407182,PLA
19403,0.416342537228197,-0.202262735893273,0.780093543406776,0.402910161287967,1.45199612694592,0.302315267933932,0.945173373202946,1.45854696430413,27.1121203639516,2.70403941405984,0.94255009139811,PLA
19407,0.426823342037114,-0.242617889905881,0.929060816414196,0.108636974367315,2.48093827776122,0.3893165892128,1.00585333147714,1.64476326070232,28.4086863997761,2.72055086621324,0.927793064043373,PLA
19408,0.608929065101825,-0.125780308057199,0.882433806159703,0.382711708444582,2.17583749148339,0.508449134493196,0.820098824221948,1.68863967777048,27.2884408499694,2.82379900445621,0.935458956545192,PLA
19410,0.412465062282064,-0.136518290548865,0.922918060497907,0.0915009762817229,1.99264861412023,0.34191504074921,1.15732224941011,2.25557842812585,28.5981842173723,2.28178593741523,0.873098272792558,PLA
19411,0.525455260300164,-0.133578254220379,0.882121562677662,0.0639396079630183,2.30250143816832,0.314154571847041,1.16622436312195,1.24569745418669,28.4336335587719,2.70942692600575,0.895734295990889,PLA
19415,0.449292189140359,-0.180533551499798,0.961108692049384,0.121346924484542,2.24796720528367,0.154582721337849,0.895973828284469,1.65862182557519,27.6877746415547,2.55963205588543,0.824671581048381,PLA
19418,0.471452411213109,-0.165075012675687,0.960726889696959,0.377964812383942,2.3296479985173,0.0193789412492226,1.02347207337939,2.38616886387755,27.4030525330939,2.64271561807273,0.933368480980918,PLA
19420,0.308370490768913,-0.172336860968313,0.978123209869262,0.231538744987481,1.47521158869323,0.171007942873235,1.05850995495707,1.11421405568989,26.577798821058,2.47795061807468,0.812792751918573,PLA
19425,0.47695086194169,-0.143209082378887,0.993592076363796,0.238760041598264,2.45928884531158,0.689172677263099,0.811357243528986,2.33511546736024,27.435169590258,3.10749087068936,0.908315806139788,PLA
19428,0.442923155651477,-0.173532469122205,0.974367204642874,0.141441000841895,2.1138763488396,0.256997816672444,0.986320052733604,1.53118651416389,27.1039874795302,2.51123398548149,0.769945139672186,PLA
19431,0.382418877377693,-0.212034860856463,0.931671501988012,0.152654516590844,1.80298520787493,0.134378712289042,1.01172533059534,1.64846129087794,27.9270737714971,2.54929758102693,0.809454435630329,PLA
19433,0.174702606849645,-0.230474646533113,0.879836116306904,0.0741115691532086,2.38112936469254,0.218982005073131,1.14522471749894,1.43176600853025,29.2497802435637,3.28913631357713,0.755900602641247,PLA
19435,0.413209572105996,-0.131718198565982,0.99513257265351,0.146241425699669,1.3024916181935,0.279767209267418,1.33409103035778,1.31701970639405,27.892860895645,2.48263893278,0.789149437531378,PLA
19436,0.503460368867753,-0.128917387306307,0.999492838118741,0.266189772792274,2.55593924060775,0.308927092507448,0.95228082039027,1.33574104056428,27.512833524817,2.69772779760354,0.750047938087285,PLA
19437,0.157403934522288,0.283031013876975,0.990724978059512,0.192928158132459,2.53335151440979,0.422189715440184,1.03392831440781,1.20363590481111,28.899573092569,3.01452529423535,0.892548552209316,PLA
19438,0.448619884108309,-0.167805560754066,0.99722739001493,0.321210341607912,2.14091177730236,0.606357754894672,0.781980560465706,2.29645943310555,26.7440570070369,3.13023494503609,0.827844837235411,PLA
19439,0.246758005371051,-0.200148634692797,0.85345824790968,0.0964149293519638,1.61711999701185,0.190018460678372,1.12705165843845,1.47150709243764,28.3304505417627,2.11264690324005,0.965038089526578,PLA
19440,0.303452679139758,-0.179381739855956,0.973972896972224,0.194013768351142,1.9119429923579,0.304282410026817,0.874041581506787,2.60711221631954,28.6603466996103,2.79853140634102,0.899290373680543,PLA
19444,0.485223694484822,-0.183842240650525,0.91226387732569,0.0966451458907459,1.99066583477383,0.563938820177095,0.902346349479544,2.44484280315864,25.9310829123098,2.97979976418316,0.806117748307396,PLA
19448,0.330012771779263,-0.232760633247543,0.999192858744956,0.339331193307697,1.66933706896593,0.701489303189636,0.753484211199516,2.26974108012776,26.7001857932326,3.21550460386881,0.877356143573678,PLA
19454,0.390384288543487,-0.189793762201839,0.879702497579215,0.420172876486963,2.48979699096282,0.585176148735358,0.866015240260908,2.04180494447519,25.4847103287902,2.33792797816704,0.853905946976026,PLA
19456,0.264909392723111,-0.18911902858191,0.903317427433158,0.385108141751378,2.45728247967164,0.601416021363028,0.784742654375041,2.19464466994009,26.4715408983657,2.5019025588764,0.908021612970372,PLA
19464,0.420417493525311,-0.163298272364177,0.831891104773683,0.0985908502583508,2.48951362068908,0.323871777959084,1.0534310032404,2.33422707860889,29.2037480519739,2.51236860897657,0.911632803721274,PLA
19470,0.277948832634047,-0.310681601292715,0.699794404164444,-0.150043332686656,2.30327510488348,0.292361847648426,0.981495772466952,1.75549326611979,28.6013750955827,1.91815293985599,0.874832407992409,PLA
19472,0.382456081946345,-0.146014257405313,0.980469098360513,0.250388878974185,2.02229119194426,0.593014079690522,0.596011346983393,2.44852521021453,28.3177635702928,3.13447685974049,0.852942249213062,PLA
19473,0.503017939585576,-0.110531234816648,0.858291996317452,0.116506973607937,2.28266790823019,0.215121376320828,0.849798711989636,1.62403567179191,26.9299483149274,2.94819164802507,0.831009788436975,PLA
19476,0.259113074324558,-0.278782324286445,0.800782373139018,-0.0217516435755771,1.28370427415241,0.517290818928993,0.683589981400183,1.110144146955,27.2942291483981,2.2533556526159,0.853887271855055,PLA
19477,0.283228546969962,-0.176552265447593,0.867325329591402,0.095068637798288,1.66248546869265,0.448176696649269,0.941635902772178,1.92085047699423,27.8128004215552,2.38373574658732,0.939485917888882,PLA
19478,0.209440402414665,-0.206656785592745,0.978048167999121,0.234613518655999,1.49217465490369,0.305780196184831,0.933811632550885,1.46659545703559,28.7977315116751,3.05273079024237,0.903927404908266,PLA
19484,0.25033411071652,-0.260792172945932,0.87923268837245,0.393902594469969,2.34118558761101,0.386552673658668,0.934713177585514,1.23350173634801,26.5793823722677,2.17098821508447,0.930496079544694,PLA
19486,0.220191254696589,-0.271021763323329,0.898059785119057,0.0308933013915282,0.949588604666175,0.281322143318345,0.913452213676046,1.81519422525534,25.6245189243012,1.82445870188831,0.960604205192031,PLA
19488,0.286162939365937,-0.197236050207703,0.937259563353795,0.130827642029863,2.6984990525245,0.424630038252189,0.978985731764456,1.0841597523741,28.0995477898723,2.63898016597626,0.913433133882535,PLA
19493,0.132843358506253,-0.212129281113092,0.972080745051465,0.342801826760335,1.72139012482022,0.445239311795865,0.98937514815742,1.24044411240425,26.8943825339515,2.26771679772268,0.857414828078539,PLA
19495,0.501117779523502,-0.115955807373923,0.928713300715512,0.126529497249412,2.33848872272325,0.428639127679388,0.887750671293982,2.02446212644634,26.2814998163056,2.33870359869746,0.942635213391012,PLA
19496,0.538921415124887,-0.261060315891241,0.903052478683633,0.400610773915798,2.4447465169898,0.594446475199969,0.802432500309546,2.94638599373432,25.4630486491447,3.06244206867718,0.851009618449185,PLA
19498,0.545000844873951,-0.125076226976602,0.959956868649421,0.364820468449324,1.40358222495157,0.35665642146143,0.717575625823579,2.66846347443135,27.4587316323523,3.00783000518824,0.928848323370742,PLA
19501,0.162913195674533,-0.26268311182813,0.855889936873371,0.0268963670283719,1.49822303204254,0.329980677865417,1.11559828562906,1.11634905868052,27.3645893149628,2.59980411097238,0.996650424067152,PLA
19504,0.303549709897063,-0.172406482262023,0.976965325418494,0.18320166951224,1.72722055215908,0.360932211324272,0.820235085291428,2.09478672488517,27.3927801393563,2.9210786583686,0.885309272646345,PLA
19509,0.569582342143387,-0.111335276190505,0.948859337580071,0.202736606521565,1.90578236402349,0.553555739933911,0.764306120148953,1.62202426592263,26.6187128615423,2.8451707855311,0.882678643372139,PLA
19510,0.392743776043085,-0.214643558177546,0.911956060621754,0.417394925858811,2.06885501115337,0.365233690291507,0.984480023810948,1.65250081625903,28.2681391986222,2.99971878553507,0.800932491731825,PLA
19512,0.195304559341743,-0.235455179002227,0.949519125271032,0.423030286108112,1.5496719345957,0.255919731628402,1.0894619548931,2.29199586422505,26.9401186789849,3.70808895874555,0.865986001283561,PLA
19516,0.16820101070199,-0.212778691200368,0.92261724707508,0.181994393026738,2.01478188860243,0.334251006066041,0.940089117854052,2.22650318172492,27.0953566321686,2.6289981946342,0.788558166288785,PLA
19518,0.501503168285973,-0.188643434024692,0.766770767352964,-0.0756672106527941,2.25746249234024,0.381724284398352,0.792114623871144,1.36565034756194,28.190190526789,1.75621190198381,0.738650029110781,PLA
19520,0.346958964574524,-0.21654393748198,0.863596478525153,0.512610057999434,2.37776544807725,0.46193302332709,1.01112748636477,1.16731501596154,28.6098337995997,3.02613860143298,0.763329292069231,PLA
19522,0.348956611008978,-0.203283259061118,0.943572890295638,0.161159547955027,1.57308785742857,0.328023744411433,1.02046714541693,2.09174274933793,27.7322191152503,2.88935970487872,0.873140003772516,PLA
